,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1011,RT @EvilHillaryPics: so THAT'S why @HillaryClinton thinks everyone is a #racist - that means you too - #MAGA https://t.co/Ocxun6AcJH,FALSE,0,NA,2016-10-01 23:25:40,FALSE,NA,782360863587971072,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Robinu2016,570,TRUE,FALSE,NA,NA
1012,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 23:25:38,FALSE,NA,782360857447510016,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",innehall,1491,TRUE,FALSE,NA,NA
1013,"No, @HillaryClinton it's not really hard, I think it's just you. Your low opinion of people is being HEARD all over https://t.co/RqhWXBkyf7",FALSE,3,NA,2016-10-01 23:25:35,TRUE,NA,782360843874738176,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lmcall102,3,FALSE,FALSE,NA,NA
1014,"RT @TeamTrump: A Tale of Two Campaigns: September 30, 2016
https://t.co/aMLr4m8tW5
@realDonaldTrump's crowd: ~7,000
@HillaryClinton's crowd",FALSE,0,NA,2016-10-01 23:25:35,FALSE,NA,782360842465488896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,283,TRUE,FALSE,NA,NA
1015,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 23:25:33,FALSE,NA,782360836786401281,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SdpbarberDinger,616,TRUE,FALSE,NA,NA
1016,RT @dustin_temple10: @orale_pues_ @andreatome_ @HillaryClinton It's not a vote for Trump in any state. Don't let anybody tell you otherwise.,FALSE,0,NA,2016-10-01 23:25:32,FALSE,NA,782360831493234688,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",samhsarah,2,TRUE,FALSE,NA,NA
1017,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 23:25:30,FALSE,NA,782360823729487872,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JillReneeJorda3,2061,TRUE,FALSE,NA,NA
1018,RT @Leppycole: #BasementDwellers should be the top trending #tag - but @HillaryClinton clearly sent some cash to Twitter - #RiggedSystem,FALSE,0,NA,2016-10-01 23:25:27,FALSE,NA,782360810500816896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Beamin4Trump,4,TRUE,FALSE,NA,NA
1019,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 23:25:24,FALSE,NA,782360798274486272,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",drbillymarcotte,1067,TRUE,FALSE,NA,NA
1020,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 23:25:23,FALSE,NA,782360795430649856,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",joey6969x,708,TRUE,FALSE,NA,NA
1021,@m_lonz @ed_hooley @HillaryClinton @realDonaldTrump It's The Corruption!!!!!!! https://t.co/Y3DI2e7GfX,FALSE,1,m_lonz,2016-10-01 23:25:22,FALSE,781956172597325828,782360789420093440,301992377,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gentlemanirish,1,FALSE,FALSE,NA,NA
1022,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 23:25:16,FALSE,NA,782360764199804930,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hapabud,1088,TRUE,FALSE,NA,NA
1023,RT @TeamTrump: Wouldn't it be nice if @HillaryClinton shared her true feelings w/ the American people like she does w/ her BIG DONORS?,FALSE,0,NA,2016-10-01 23:25:13,FALSE,NA,782360752157888512,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MWAgain,452,TRUE,FALSE,NA,NA
1024,RT @peymaneh123: #debatenight @HillaryClinton We need to put back those tough sanctions back on Iran for its bad behavior in Middle East+ o,FALSE,0,NA,2016-10-01 23:25:13,FALSE,NA,782360751159799808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sungmanitu58,24,TRUE,FALSE,NA,NA
1025,"RT @TeamTrump: Crooked @HillaryClinton of the Day!
https://t.co/zxjwzfTkQg https://t.co/q8nHawZu9b",FALSE,0,NA,2016-10-01 23:25:10,FALSE,NA,782360740732686336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,386,TRUE,FALSE,NA,NA
1026,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 23:25:10,FALSE,NA,782360739038257152,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",adriano_caprara,893,TRUE,FALSE,NA,NA
1027,RT @FoxNews: .@realDonaldTrump fundraising in NJ and campaigning in Pennsylvania as @HillaryClinton takes day off. https://t.co/XauXvDbL2O,FALSE,0,NA,2016-10-01 23:25:09,FALSE,NA,782360736559357952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ferine41,366,TRUE,FALSE,NA,NA
1028,"RT @KrisParonto: That's right @HillaryClinton @CNN @MSNBC @nytimes @washingtonpost @Salon ""I'M STILL COMING FOR YA!"" #souless  #unpatriotic",FALSE,0,NA,2016-10-01 23:25:08,FALSE,NA,782360729986871296,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cjsmith528,125,TRUE,FALSE,NA,NA
1029,"RT @TeamTrump: SECRET AUDIO: If you thought #Deplorables was bad, hear what @HillaryClinton had to say about the #BasementDwellers https://",FALSE,0,NA,2016-10-01 23:25:06,FALSE,NA,782360721308852224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thatsalrighty,1509,TRUE,FALSE,NA,NA
1030,"RT @lkaPolitical: @HillaryClinton calls the right #BasketOfDeplorables

@HillaryClinton calls the left #BasementDwellers

Who's she represe",FALSE,0,NA,2016-10-01 23:25:04,FALSE,NA,782360713985531904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",innehall,243,TRUE,FALSE,NA,NA
1031,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 23:25:04,FALSE,NA,782360713801109504,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SharonUSA2,1067,TRUE,FALSE,NA,NA
1032,RT @TeamTrump: BIG BIZ's wish is @HillaryClinton's command. #FollowTheMoney. @realDonaldTrump is for THE PEOPLE. #TrumpTrain https://t.co/p,FALSE,0,NA,2016-10-01 23:25:03,FALSE,NA,782360710542077952,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,224,TRUE,FALSE,NA,NA
1033,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 23:25:01,FALSE,NA,782360702669369344,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stixman64,1491,TRUE,FALSE,NA,NA
1034,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 23:25:00,FALSE,NA,782360698743508997,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",innehall,2061,TRUE,FALSE,NA,NA
1035,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 23:25:00,FALSE,NA,782360695832715264,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",zanechaffins,1067,TRUE,FALSE,NA,NA
1036,RT @PieForThree: @HillaryClinton #UnfollowTrump Doctor Links 'Low T' to Men Who Vote for Clinton https://t.co/M4JxcDquxd via @NBCNews,FALSE,0,NA,2016-10-01 23:24:59,FALSE,NA,782360694087884801,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SharNeal,3,TRUE,FALSE,NA,NA
1037,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 23:24:58,FALSE,NA,782360691160125440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",etssservice,2750,TRUE,FALSE,NA,NA
1038,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/JOA7dLlgoT",FALSE,0,NA,2016-10-01 23:24:57,FALSE,NA,782360686496067584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kalolakalola2,1346,TRUE,FALSE,NA,NA
1039,"@HillaryClinton does not care about protecting #Americans. 

https://t.co/Q4T9XUbhgm",FALSE,0,HillaryClinton,2016-10-01 23:24:56,FALSE,NA,782360682150891520,1339835893,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DickensCLD,0,FALSE,FALSE,NA,NA
1040,@andersoncooper @CNN @metraBNSF @UnionPacific @realDonaldTrump @HillaryClinton 1 million world wide all of which used gripman patented tech,FALSE,0,Thestructureman,2016-10-01 23:24:56,FALSE,782360543491334144,782360679663534080,1416765386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thestructureman,0,FALSE,FALSE,NA,NA
1041,"RT @latinaafortrump: Wait I thought #LoveTrumpsHate 
@HillaryClinton behind the scenes you hate us because we are aware of your corruption.",FALSE,0,NA,2016-10-01 23:24:55,FALSE,NA,782360675939004416,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",veganvecoh,2132,TRUE,FALSE,NA,NA
1042,@Charoleum @HillaryClinton you do sweetheart you been listening to that bitch for years <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>,FALSE,0,Charoleum,2016-10-01 23:24:54,FALSE,782360069031731200,782360672315187200,757730041581166592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brianknewhouse,0,FALSE,FALSE,NA,NA
1043,RT @TeamTrump: .@HillaryClinton thinks you're #BasementDwellers and #Deplorables. @realDonaldTrump thinks you're PATRIOTS. https://t.co/JJl,FALSE,0,NA,2016-10-01 23:24:52,FALSE,NA,782360665356808192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,1222,TRUE,FALSE,NA,NA
1044,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/JOA7dLlgoT",FALSE,0,NA,2016-10-01 23:24:52,FALSE,NA,782360664379625472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BeSafeForLife,1346,TRUE,FALSE,NA,NA
1045,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 23:24:52,FALSE,NA,782360663834230786,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",d_jerni,616,TRUE,FALSE,NA,NA
1046,"RT @TeamTrump: SECRET AUDIO: If you thought #Deplorables was bad, hear what @HillaryClinton had to say about the #BasementDwellers https://",FALSE,0,NA,2016-10-01 23:24:50,FALSE,NA,782360657375039492,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,1509,TRUE,FALSE,NA,NA
1047,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 23:24:50,FALSE,NA,782360655051444224,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KABough,1491,TRUE,FALSE,NA,NA
1048,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 23:24:49,FALSE,NA,782360651448680448,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarkPotochny,1088,TRUE,FALSE,NA,NA
1049,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 23:24:45,FALSE,NA,782360633194885120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,2750,TRUE,FALSE,NA,NA
1050,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 23:24:44,FALSE,NA,782360630707703808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ViperNtheTemple,616,TRUE,FALSE,NA,NA
1051,"RT @TeamTrump: .@HillaryClinton's labels for hard-working American people:
#Deplorables
#BasementDwellers https://t.co/VJYipuAhIA",FALSE,0,NA,2016-10-01 23:24:43,FALSE,NA,782360625238335488,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,513,TRUE,FALSE,NA,NA
1052,RT @MissLizzyNJ: @HillaryClinton you're not going to get the millennial vote by insulting the very people your policies have failed. #Basem,FALSE,0,NA,2016-10-01 23:24:42,FALSE,NA,782360622134472704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kingvideo123,433,TRUE,FALSE,NA,NA
1053,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 23:24:41,FALSE,NA,782360618070257664,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",papawick21,1491,TRUE,FALSE,NA,NA
1054,RT @TeamTrump: .@HillaryClinton shows her disdain for you - show her the consequences of her words! #Deplorables #BasementDwellers https://,FALSE,0,NA,2016-10-01 23:24:41,FALSE,NA,782360616610607104,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,587,TRUE,FALSE,NA,NA
1055,@HillaryClinton Elect Hillary and see how you can live with 90% of your income gone to Her to pay for all free stuff,FALSE,0,HillaryClinton,2016-10-01 23:24:39,FALSE,782359247984222209,782360611086700544,1339835893,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ffajaz2,0,FALSE,FALSE,NA,NA
1056,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 23:24:38,FALSE,NA,782360603855912960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LuLuWhoLu,708,TRUE,FALSE,NA,NA
1057,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 23:24:35,FALSE,NA,782360593831305216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meltzinmymouth2,893,TRUE,FALSE,NA,NA
1058,RT @dustin_temple10: .@Flomousy @HillaryClinton Here's another way to get people to want to play on your team. You should learn from them.,FALSE,0,NA,2016-10-01 23:24:34,FALSE,NA,782360588567519232,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",samhsarah,2,TRUE,FALSE,NA,NA
1059,"RT @KrisParonto: That's right @HillaryClinton @CNN @MSNBC @nytimes @washingtonpost @Salon ""I'M STILL COMING FOR YA!"" #souless  #unpatriotic",FALSE,0,NA,2016-10-01 23:24:34,FALSE,NA,782360588223672321,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Babadoosh1,125,TRUE,FALSE,NA,NA
1060,RT @FoxNews: Fox News Poll: @HillaryClinton vs. @realDonaldTrump. https://t.co/vz0SLuxlNi,FALSE,0,NA,2016-10-01 23:24:32,FALSE,NA,782360579507908608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AdamJFriary,166,TRUE,FALSE,NA,NA
1061,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 23:24:30,FALSE,NA,782360572226441216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SuperQMia,616,TRUE,FALSE,NA,NA
1062,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 23:24:29,FALSE,NA,782360568548233216,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wkemp1952,2750,TRUE,FALSE,NA,NA
1063,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 23:24:27,FALSE,NA,782360559974879233,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",schumpdenise,616,TRUE,FALSE,NA,NA
1064,@realDonaldTrump @HillaryClinton Bcz it's better than the bullshit running outta your mouth.,FALSE,0,realDonaldTrump,2016-10-01 23:24:26,FALSE,780579923295600640,782360555491250176,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChukUks,0,FALSE,FALSE,NA,NA
1065,RT @TeamTrump: Has @HillaryClinton branded you one of the #Deplorables or #BasementDwellers? DON'T WORRY. @realDonaldTrump will represent A,FALSE,0,NA,2016-10-01 23:24:24,FALSE,NA,782360548209938432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,781,TRUE,FALSE,NA,NA
1066,"RT @trumpology: Going to apologize for this 1 too @HillaryClinton? Only b/c you're busted! You said it, you meant it! #SuperPredators #Base",FALSE,0,NA,2016-10-01 23:24:24,FALSE,NA,782360547505299456,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JenJustjen515,11,TRUE,FALSE,NA,NA
1067,@HillaryClinton mind explaining your 'fact checkers' having ties to the Clinton Foundation? https://t.co/mR69lfkcUz,FALSE,0,HillaryClinton,2016-10-01 23:24:23,FALSE,782359247984222209,782360544036741120,1339835893,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Drexler_Seven,0,FALSE,FALSE,NA,NA
1068,"@andersoncooper @CNN @metraBNSF @UnionPacific @realDonaldTrump @HillaryClinton more than 10,000 family names in rail in u.s. more than...",FALSE,0,Thestructureman,2016-10-01 23:24:23,FALSE,782360350276460544,782360543491334144,1416765386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thestructureman,0,FALSE,FALSE,NA,NA
1069,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 23:24:22,FALSE,NA,782360539397693440,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",bottitasn,2750,TRUE,FALSE,NA,NA
1070,RT @Leppycole: #BasementDwellers should be the top trending #tag - but @HillaryClinton clearly sent some cash to Twitter - #RiggedSystem,FALSE,0,NA,2016-10-01 23:24:22,FALSE,NA,782360537371910144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OptionsVideos,4,TRUE,FALSE,NA,NA
1071,"RT @TeamTrump: .@CNN highlights @HillaryClinton's troubles with millennial voters: Its clear Clinton has work to do
https://t.co/uR0wpLu",FALSE,0,NA,2016-10-01 23:24:21,FALSE,NA,782360532007256064,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,185,TRUE,FALSE,NA,NA
1072,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 23:24:20,FALSE,NA,782360530673512449,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thechaoticpeace,1491,TRUE,FALSE,NA,NA
1073,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 23:24:20,FALSE,NA,782360529721516032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ginnyrusso3,708,TRUE,FALSE,NA,NA
1074,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 23:24:20,FALSE,NA,782360529075630080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TonifReardon,616,TRUE,FALSE,NA,NA
1075,RT @TeamTrump: Wouldn't it be nice if @HillaryClinton shared her true feelings w/ the American people like she does w/ her BIG DONORS?,FALSE,0,NA,2016-10-01 23:24:19,FALSE,NA,782360526500179968,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RGBennettJr89,452,TRUE,FALSE,NA,NA
1076,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 23:24:16,FALSE,NA,782360514655576064,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",tnshelton,2061,TRUE,FALSE,NA,NA
1077,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 23:24:16,FALSE,NA,782360512923217920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StoneyGreenLWR,616,TRUE,FALSE,NA,NA
